WKT,nama,deskripsi
"POLYGON ((110.0315262 -7.8944292, 110.0411393 -7.9053113, 110.091951 -7.9284347, 110.1633622 -7.9556371, 110.2059342 -7.9855576, 110.2512528 -7.9991571, 110.2910782 -8.015476, 110.3281571 -8.0236351, 110.3446366 -8.0372334, 110.3789688 -8.0725867, 110.4160477 -8.0861833, 110.4339005 -8.101139, 110.45038 -8.1024986, 110.4956986 -8.1188132, 110.5410172 -8.1324083, 110.578096 -8.1419245, 110.5986954 -8.1460029, 110.6165482 -8.1528, 110.6646134 -8.1772686, 110.7058121 -8.1854245, 110.7085587 -8.2044543, 110.7332779 -8.1962988, 110.7593705 -8.1990173, 110.7964493 -8.197658, 110.8321549 -8.2044543, 110.8321549 -8.17455, 110.8143021 -8.1541594, 110.7923294 -8.1650345, 110.7909562 -8.1446434, 110.785463 -8.1092964, 110.7813431 -8.075306, 110.7689835 -8.0508312, 110.7538773 -8.0345138, 110.762117 -7.9977972, 110.7703568 -7.954277, 110.7689835 -7.9148328, 110.7731034 -7.8889881, 110.785463 -7.8835469, 110.7827164 -7.8549793, 110.7868363 -7.8250493, 110.7662369 -7.808723, 110.7648636 -7.8182467, 110.7497574 -7.8291308, 110.7442643 -7.8073624, 110.7167984 -7.7937566, 110.709932 -7.8060018, 110.676973 -7.8046413, 110.66736 -7.7869535, 110.6522538 -7.7978384, 110.6302811 -7.8032807, 110.6069352 -7.7978384, 110.5739762 -7.8073624, 110.5835892 -7.7937566, 110.5602433 -7.7855929, 110.5396439 -7.7991989, 110.5162979 -7.7801503, 110.4943253 -7.7624615, 110.4627396 -7.6032288, 110.4627396 -7.5746423, 110.4435135 -7.5460539, 110.4256607 -7.5528608, 110.3872086 -7.6005064, 110.3432633 -7.62773, 110.3171708 -7.6495077, 110.2938248 -7.6644792, 110.2745987 -7.7093906, 110.2622391 -7.6876159, 110.2691056 -7.6631182, 110.2539994 -7.6413412, 110.243013 -7.6522298, 110.2141739 -7.6495077, 110.1949479 -7.6481466, 110.1510025 -7.6467855, 110.1207901 -7.6672012, 110.134523 -7.6916988, 110.1290299 -7.7025861, 110.134523 -7.7121123, 110.1290299 -7.7461327, 110.1139237 -7.773347, 110.0988175 -7.7815109, 110.0795914 -7.8073624, 110.058992 -7.8182467, 110.058992 -7.8400146, 110.0438858 -7.8604209, 110.0315262 -7.8944292))",DIY Yogyakarta,
